"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-130","Putumayo","hide, to","pacacuchi","","tandioy1978"
"Heggarty-2005-150-130","Raimondi","hide, to","pakaay",,"parkerchavez1976"
"Heggarty-2005-150-130","SanPedro","hide, to","paka","","shimelman2017"
"Heggarty-2005-150-130","Santiagueno","hide, to","pakay","","juanatey2021"
"Heggarty-2005-150-130","SantoTomas","hide, to","pacachi","","santotomas1951"
"Heggarty-2005-150-130","Serena","hide, to","paka.","","heggarty2005"
"Heggarty-2005-150-130","Sullkatiti","hide, to","ima.nta.","","heggarty2005"
"Heggarty-2005-150-130","Taquile","hide, to","paka.","","heggarty2005"
"Heggarty-2005-150-130","Tarma","hide, to","paga","","adelaar1977"
"Heggarty-2005-150-130","Troje","hide, to","paka.","","heggarty2005"
"Heggarty-2005-150-130","Tsimu","hide, to","","","cerron2016"
"Heggarty-2005-150-130","Wari","hide, to","pakaay",,"parkerchavez1976"
"Heggarty-2005-150-130","Yanac","hide, to","paka.","","heggarty2005"
"Heggarty-2005-150-131","Anonimo","eat, to","micuni","","valera1586"
"Heggarty-2005-150-131","Apuri","eat, to","miku-","","shimelman2017"
"Heggarty-2005-150-131","Apurimac","eat, to","manya","","camacho2007"
"Heggarty-2005-150-131","Apurimac","eat, to","miju","","camacho2007"
"Heggarty-2005-150-131","Apurimac","eat, to","qastu","","camacho2007"
"Heggarty-2005-150-131","Arma","eat, to","miku","","galvez2003"
"Heggarty-2005-150-131","Atalla","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Ayacucho","eat, to","miku","","soto1976"
"Heggarty-2005-150-131","Bobonaza","eat, to","micuna","","orrwrisley1981"
"Heggarty-2005-150-131","Cacra-Hongos","eat, to","miku-","","shimelman2017"
"Heggarty-2005-150-131","Chachapoyas","eat, to","miku","","taylor2006"
"Heggarty-2005-150-131","Chacpar","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Chetilla","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Chipaya","eat, to","lul.z","","heggarty2005"
"Heggarty-2005-150-131","Curva","eat, to","mi.khu.","","heggarty2005"
"Heggarty-2005-150-131","Cuzco","eat, to","mi.xu.","","heggarty2005"
"Heggarty-2005-150-131","CuzquenoAntiguo","eat, to","miccuni","","holguin1608"
"Heggarty-2005-150-131","Huallaga","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Huanca","eat, to","mikuy","","cerron2018"
"Heggarty-2005-150-131","Huanca","eat, to","japʰapyay","(con voracidad)","cerron2018"
"Heggarty-2005-150-131","Huanca","eat, to","wapsuy","(con avidez cuando la comida está humeante)","cerron2018"
"Heggarty-2005-150-131","Huanca","eat, to","tʃaptʃay","(sin modales, estrenduosamente)","cerron2018"
"Heggarty-2005-150-131","Huanca","eat, to","laptay","(embadurnándose, con la comida, y en casa ajena)","cerron2018"
"Heggarty-2005-150-131","Huancane","eat, to","manq'a.","","heggarty2005"
"Heggarty-2005-150-131","Huangascar","eat, to","miku-","","shimelman2017"
"Heggarty-2005-150-131","HuarazHuailas","eat, to","mikuy",,"parkerchavez1976"
"Heggarty-2005-150-131","Imbabura","eat, to","mikuna","","gomez2009"
"Heggarty-2005-150-131","Inkawasi","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Iruhito","eat, to","luχ","","cerron2016"
"Heggarty-2005-150-131","Jaqaru","eat, to","palu.","","heggarty2005"
"Heggarty-2005-150-131","Kawki","eat, to","palu.","","heggarty2005"
"Heggarty-2005-150-131","Lamas","eat, to","miku","","taylor2006"
"Heggarty-2005-150-131","Laraos","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Lincha-Tana","eat, to","miku-","","shimelman2017"
"Heggarty-2005-150-131","Maragua","eat, to","mi.khu.","","heggarty2005"
"Heggarty-2005-150-131","Napo","eat, to","micuna","","orrwrisley1981"
"Heggarty-2005-150-131","Pacaraos","eat, to","miku, mika","","adelaar1982"
"Heggarty-2005-150-131","Pastaza","eat, to","micuna","","landerman1973"
"Heggarty-2005-150-131","Pocona","eat, to","mi.khu.","","heggarty2005"
"Heggarty-2005-150-131","Puki","eat, to","maq'a.","","heggarty2005"
"Heggarty-2005-150-131","Puno","eat, to","mi.khu.","","heggarty2005"
"Heggarty-2005-150-131","Putumayo","eat, to","micuy","","tandioy1978"
"Heggarty-2005-150-131","Raimondi","eat, to","mikuy",,"parkerchavez1976"
"Heggarty-2005-150-131","SanPedro","eat, to","miku-","","shimelman2017"
"Heggarty-2005-150-131","Santiagueno","eat, to","mikuy","","juanatey2021"
"Heggarty-2005-150-131","SantoTomas","eat, to","micuni","","santotomas1951"
"Heggarty-2005-150-131","Serena","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Sullkatiti","eat, to","manq'a.","","heggarty2005"
"Heggarty-2005-150-131","Taquile","eat, to","mi.khu.","","heggarty2005"
"Heggarty-2005-150-131","Tarma","eat, to","miku","","adelaar1977"
"Heggarty-2005-150-131","Troje","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-131","Tsimu","eat, to","luχ","","cerron2016"
"Heggarty-2005-150-131","Wari","eat, to","mikuy",,"parkerchavez1976"
"Heggarty-2005-150-131","Yanac","eat, to","mi.ku.","","heggarty2005"
"Heggarty-2005-150-132","Anonimo","drink, to","vpiani, vpiacuni","","valera1586"
"Heggarty-2005-150-132","Apuri","drink, to","upya","","shimelman2017"
"Heggarty-2005-150-132","Apurimac","drink, to","upya","","camacho2007"
"Heggarty-2005-150-132","Arma","drink, to","upu, upya","","galvez2003"
"Heggarty-2005-150-132","Atalla","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Ayacucho","drink, to","upu, upya","","soto1976"
"Heggarty-2005-150-132","Bobonaza","drink, to","upina","","orrwrisley1981"
"Heggarty-2005-150-132","Cacra-Hongos","drink, to","upya","","shimelman2017"
"Heggarty-2005-150-132","Chachapoyas","drink, to","upya","","taylor2006"
"Heggarty-2005-150-132","Chacpar","drink, to","upu.","","heggarty2005"
"Heggarty-2005-150-132","Chetilla","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Chipaya","drink, to","lik.z","","heggarty2005"
"Heggarty-2005-150-132","Curva","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Cuzco","drink, to","uxya.","","heggarty2005"
"Heggarty-2005-150-132","CuzquenoAntiguo","drink, to","vpiyani","","holguin1608"
"Heggarty-2005-150-132","Huallaga","drink, to","upu.","","heggarty2005"
"Heggarty-2005-150-132","Huanca","drink, to","upyay","","cerron2018"
"Heggarty-2005-150-132","Huanca","drink, to","upuy","(a sorbos líquido o caldo directamente del pocillo)","cerron2018"
"Heggarty-2005-150-132","Huanca","drink, to","laklay","(a lengüetadas a manera del perro)","cerron2018"
"Heggarty-2005-150-132","Huancane","drink, to","uma.","","heggarty2005"
"Heggarty-2005-150-132","Huangascar","drink, to","upya","","shimelman2017"
"Heggarty-2005-150-132","HuarazHuailas","drink, to","beber",,"parkerchavez1976"
"Heggarty-2005-150-132","Imbabura","drink, to","ufiana","","gomez2009"
"Heggarty-2005-150-132","Inkawasi","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Iruhito","drink, to","","","cerron2016"
"Heggarty-2005-150-132","Jaqaru","drink, to","uma.","","heggarty2005"
"Heggarty-2005-150-132","Kawki","drink, to","uma.","","heggarty2005"
"Heggarty-2005-150-132","Lamas","drink, to","upya","","taylor2006"
"Heggarty-2005-150-132","Laraos","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Lincha-Tana","drink, to","upya","","shimelman2017"
"Heggarty-2005-150-132","Maragua","drink, to","uxya.","","heggarty2005"
"Heggarty-2005-150-132","Napo","drink, to","upina","","orrwrisley1981"
"Heggarty-2005-150-132","Pacaraos","drink, to","upya, upu","upu: sopas, desayunos","adelaar1982"
"Heggarty-2005-150-132","Pastaza","drink, to","upyana","","landerman1973"
"Heggarty-2005-150-132","Pocona","drink, to","uxya.","","heggarty2005"
"Heggarty-2005-150-132","Puki","drink, to","uma.","","heggarty2005"
"Heggarty-2005-150-132","Puno","drink, to","uxa.","","heggarty2005"
"Heggarty-2005-150-132","Putumayo","drink, to","upia","","tandioy1978"
"Heggarty-2005-150-132","Raimondi","drink, to","upyay",,"parkerchavez1976"
"Heggarty-2005-150-132","SanPedro","drink, to","upya","","shimelman2017"
"Heggarty-2005-150-132","Santiagueno","drink, to","upyay","","juanatey2021"
"Heggarty-2005-150-132","SantoTomas","drink, to","vpiani, vpiacuni","","santotomas1951"
"Heggarty-2005-150-132","Serena","drink, to","upi.","","heggarty2005"
"Heggarty-2005-150-132","Sullkatiti","drink, to","uma.","","heggarty2005"
"Heggarty-2005-150-132","Taquile","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-132","Tarma","drink, to","upya","","adelaar1977"
"Heggarty-2005-150-132","Troje","drink, to","ubya.","","heggarty2005"
"Heggarty-2005-150-132","Tsimu","drink, to","","","cerron2016"
"Heggarty-2005-150-132","Wari","drink, to","upyay",,"parkerchavez1976"
"Heggarty-2005-150-132","Yanac","drink, to","upya.","","heggarty2005"
"Heggarty-2005-150-133","Anonimo","bite, to","canini","","valera1586"
"Heggarty-2005-150-133","Apuri","bite, to","kani-","","shimelman2017"
"Heggarty-2005-150-133","Apurimac","bite, to","kachu, qachu, kamu, kani","","camacho2007"
"Heggarty-2005-150-133","Arma","bite, to","kachu, kani","","galvez2003"
"Heggarty-2005-150-133","Atalla","bite, to","kača.","","heggarty2005"
"Heggarty-2005-150-133","Ayacucho","bite, to","kachu","kani solo para perro","soto1976"
"Heggarty-2005-150-133","Bobonaza","bite, to","canina","","orrwrisley1981"
"Heggarty-2005-150-133","Cacra-Hongos","bite, to","kani-","","shimelman2017"
"Heggarty-2005-150-133","Chachapoyas","bite, to","kani","also for other animals than dogs","taylor2006"
"Heggarty-2005-150-133","Chacpar","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Chetilla","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Chipaya","bite, to","tr'at.z","","heggarty2005"
"Heggarty-2005-150-133","Curva","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Cuzco","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","CuzquenoAntiguo","bite, to","canini","","holguin1608"
"Heggarty-2005-150-133","Huallaga","bite, to","kañi.","","heggarty2005"
"Heggarty-2005-150-133","Huanca","bite, to","kaniy","","cerron2018"
"Heggarty-2005-150-133","Huanca","bite, to","katruy","","cerron2018"
"Heggarty-2005-150-133","Huanca","bite, to","waʔsuy","(con los colmillos)","cerron2018"
"Heggarty-2005-150-133","Huancane","bite, to","aču.qa.","","heggarty2005"
"Heggarty-2005-150-133","Huangascar","bite, to","kani-","","shimelman2017"
"Heggarty-2005-150-133","HuarazHuailas","bite, to","aniy",,"parkerchavez1976"
"Heggarty-2005-150-133","Imbabura","bite, to","kanina","","gomez2009"
"Heggarty-2005-150-133","Inkawasi","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Iruhito","bite, to","","","cerron2016"
"Heggarty-2005-150-133","Jaqaru","bite, to","hawč'i.","","heggarty2005"
"Heggarty-2005-150-133","Kawki","bite, to","hawč'i.","","heggarty2005"
"Heggarty-2005-150-133","Lamas","bite, to","kani","also for other animals than dogs","taylor2006"
"Heggarty-2005-150-133","Laraos","bite, to","kaĉu.","","heggarty2005"
"Heggarty-2005-150-133","Lincha-Tana","bite, to","kani-","","shimelman2017"
"Heggarty-2005-150-133","Maragua","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Napo","bite, to","canina","","orrwrisley1981"
"Heggarty-2005-150-133","Pacaraos","bite, to","kani","","adelaar1982"
"Heggarty-2005-150-133","Pastaza","bite, to","canina","","landerman1973"
"Heggarty-2005-150-133","Pocona","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Puki","bite, to","turu.t'a.","","heggarty2005"
"Heggarty-2005-150-133","Puno","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Putumayo","bite, to","cani","","tandioy1978"
"Heggarty-2005-150-133","Raimondi","bite, to","aniy",,"parkerchavez1976"
"Heggarty-2005-150-133","SanPedro","bite, to","kani-","","shimelman2017"
"Heggarty-2005-150-133","Santiagueno","bite, to","kaniy","","juanatey2021"
"Heggarty-2005-150-133","SantoTomas","bite, to","camini","","santotomas1951"
"Heggarty-2005-150-133","Serena","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Sullkatiti","bite, to","p'ata.","","heggarty2005"
"Heggarty-2005-150-133","Taquile","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Tarma","bite, to","kaĉu","kani: only for dogs, possibly also in other doculects","adelaar1977"
"Heggarty-2005-150-133","Troje","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-133","Tsimu","bite, to","","","cerron2016"
"Heggarty-2005-150-133","Wari","bite, to","",,"parkerchavez1976"
"Heggarty-2005-150-133","Yanac","bite, to","kani.","","heggarty2005"
"Heggarty-2005-150-134","Anonimo","suck, to","chomcani","","valera1586"
"Heggarty-2005-150-134","Apuri","suck, to","shuqu","","shimelman2017"
"Heggarty-2005-150-134","Apurimac","suck, to","chonqa","","camacho2007"
"Heggarty-2005-150-134","Arma","suck, to","suqu","","galvez2003"
"Heggarty-2005-150-134","Atalla","suck, to","suχu.","","heggarty2005"
"Heggarty-2005-150-134","Ayacucho","suck, to","soqo","","soto1976"
"Heggarty-2005-150-134","Bobonaza","suck, to","chupana","","orrwrisley1981"
"Heggarty-2005-150-134","Cacra-Hongos","suck, to","shuqu","","shimelman2017"
"Heggarty-2005-150-134","Chachapoyas","suck, to","shuku","","taylor2006"
"Heggarty-2005-150-134","Chacpar","suck, to","šuqu.","","heggarty2005"
"Heggarty-2005-150-134","Chetilla","suck, to","čupa.","","heggarty2005"
"Heggarty-2005-150-134","Chipaya","suck, to","","","heggarty2005"
"Heggarty-2005-150-134","Curva","suck, to","č'u.nqa.","","heggarty2005"
"Heggarty-2005-150-134","Cuzco","suck, to","č'u.nqa.","","heggarty2005"
"Heggarty-2005-150-134","CuzquenoAntiguo","suck, to","chhumccani","","holguin1608"
"Heggarty-2005-150-134","Huallaga","suck, to","šuqu.","","heggarty2005"
"Heggarty-2005-150-134","Huanca","suck, to","ñuñuy","s̹uʔuy (sorber)","cerron2018"
"Heggarty-2005-150-134","Huancane","suck, to","č'u.mu.","","heggarty2005"
"Heggarty-2005-150-134","Huangascar","suck, to","shuqu","","shimelman2017"
"Heggarty-2005-150-134","HuarazHuailas","suck, to","mamar",,"parkerchavez1976"
"Heggarty-2005-150-134","Imbabura","suck, to","chupana","","gomez2009"
"Heggarty-2005-150-134","Inkawasi","suck, to","šuγu.","","heggarty2005"
"Heggarty-2005-150-134","Iruhito","suck, to","","","cerron2016"
"Heggarty-2005-150-134","Jaqaru","suck, to","šuq'u.","","heggarty2005"
"Heggarty-2005-150-134","Kawki","suck, to","šuq'u.","","heggarty2005"
"Heggarty-2005-150-134","Lamas","suck, to","shuku","","taylor2006"
"Heggarty-2005-150-134","Laraos","suck, to","šuqu.","","heggarty2005"
"Heggarty-2005-150-134","Lincha-Tana","suck, to","shuqu","","shimelman2017"
"Heggarty-2005-150-134","Maragua","suck, to","č'u.nqa.","","heggarty2005"
"Heggarty-2005-150-134","Napo","suck, to","tsungana","","orrwrisley1981"
"Heggarty-2005-150-134","Pacaraos","suck, to","shuqu","","adelaar1982"
"Heggarty-2005-150-134","Pastaza","suck, to","chupana","","landerman1973"
"Heggarty-2005-150-134","Pastaza","suck, to","tsungana","","landerman1973"
"Heggarty-2005-150-134","Pastaza","suck, to","chuchuna","mamar","landerman1973"
"Heggarty-2005-150-134","Pocona","suck, to","č'u.nγa.","","heggarty2005"
"Heggarty-2005-150-134","Puki","suck, to","č'u.ma.","","heggarty2005"
"Heggarty-2005-150-134","Puno","suck, to","č'u.nqa.","","heggarty2005"
"Heggarty-2005-150-134","Putumayo","suck, to","chuchuri","","tandioy1978"
"Heggarty-2005-150-134","Raimondi","suck, to","shoquy",,"parkerchavez1976"
"Heggarty-2005-150-134","SanPedro","suck, to","shuqu","","shimelman2017"
"Heggarty-2005-150-134","Santiagueno","suck, to","chonqay, ñuñuy","ñuñuy ‘mamar’","juanatey2021"
"Heggarty-2005-150-134","SantoTomas","suck, to","ch’unqa, ch’umqa, suq’uni","suq’uni aymara?","santotomas1951"
"Heggarty-2005-150-134","Serena","suck, to","tsu.nga.","","heggarty2005"
"Heggarty-2005-150-134","Sullkatiti","suck, to","č'a.mu.","","heggarty2005"
"Heggarty-2005-150-134","Taquile","suck, to","č'u.nqa.","","heggarty2005"
"Heggarty-2005-150-134","Tarma","suck, to","šuxu","","adelaar1977"
"Heggarty-2005-150-134","Troje","suck, to","ču.ču.","","heggarty2005"
"Heggarty-2005-150-134","Tsimu","suck, to","","","cerron2016"
"Heggarty-2005-150-134","Wari","suck, to","shoquy",,"parkerchavez1976"
"Heggarty-2005-150-134","Yanac","suck, to","šuqu.","","heggarty2005"
"Heggarty-2005-150-135","Anonimo","lick, to","llachuani","","valera1586"
"Heggarty-2005-150-135","Apuri","lick, to","llaqwa-","","shimelman2017"
"Heggarty-2005-150-135","Apurimac","lick, to","llaqwa, lawqa","","camacho2007"
"Heggarty-2005-150-135","Arma","lick, to","llaqwa","","galvez2003"
"Heggarty-2005-150-135","Atalla","lick, to","λaχwa.","","heggarty2005"
"Heggarty-2005-150-135","Ayacucho","lick, to","llaqwa, lampi","","soto1976"
"Heggarty-2005-150-135","Bobonaza","lick, to","llaucana","","orrwrisley1981"
"Heggarty-2005-150-135","Cacra-Hongos","lick, to","llaqwa-","","shimelman2017"
"Heggarty-2005-150-135","Chachapoyas","lick, to","llakwa","","taylor2006"
"Heggarty-2005-150-135","Chacpar","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Chetilla","lick, to","dyaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Chipaya","lick, to","is.z; isis.z","","heggarty2005"
"Heggarty-2005-150-135","Curva","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Cuzco","lick, to","λaχwa.","","heggarty2005"
"Heggarty-2005-150-135","CuzquenoAntiguo","lick, to","llakhuani","","holguin1608"
"Heggarty-2005-150-135","Huallaga","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Huanca","lick, to","llaʔway","(los platos o el mortero de ají)","cerron2018"
"Heggarty-2005-150-135","Huancane","lick, to","haλq'a.","","heggarty2005"
"Heggarty-2005-150-135","Huangascar","lick, to","llaqwa-","","shimelman2017"
"Heggarty-2005-150-135","HuarazHuailas","lick, to","laqway",,"parkerchavez1976"
"Heggarty-2005-150-135","Imbabura","lick, to","lambina","","gomez2009"
"Heggarty-2005-150-135","Inkawasi","lick, to","žaχwa.","","heggarty2005"
"Heggarty-2005-150-135","Iruhito","lick, to","","","cerron2016"
"Heggarty-2005-150-135","Jaqaru","lick, to","haλpi.","","heggarty2005"
"Heggarty-2005-150-135","Kawki","lick, to","haλpa.","","heggarty2005"
"Heggarty-2005-150-135","Lamas","lick, to","llakwa","","taylor2006"
"Heggarty-2005-150-135","Laraos","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Lincha-Tana","lick, to","llaqwa-","","shimelman2017"
"Heggarty-2005-150-135","Maragua","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Napo","lick, to","llaucana","","orrwrisley1981"
"Heggarty-2005-150-135","Pacaraos","lick, to","laqwa","","adelaar1982"
"Heggarty-2005-150-135","Pastaza","lick, to","lawcana","","landerman1973"
"Heggarty-2005-150-135","Pocona","lick, to","λaqwa.","","heggarty2005"
"Heggarty-2005-150-135","Puki","lick, to","haλq'a.","","heggarty2005"
"Heggarty-2005-150-135","Puno","lick, to","λaχwa.","","heggarty2005"
"Heggarty-2005-150-135","Putumayo","lick, to","llacuay","","tandioy1978"
"Heggarty-2005-150-135","Raimondi","lick, to","laqway",,"parkerchavez1976"
"Heggarty-2005-150-135","SanPedro","lick, to","llaqwa-","","shimelman2017"
"Heggarty-2005-150-135","Santiagueno","lick, to","llaqway","","juanatey2021"
"Heggarty-2005-150-135","SantoTomas","lick, to","llacuani","","santotomas1951"
