ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	TOKENS	BORROWING	SOURCE	SUBGROUP
6334		p u s a q ( - )	1458	eight	Lincha-Tana	pusaq	p u s a q		shimelman2017	Quechua
6335		p u s a χ ( - )	1458	eight	Maragua	pusaχ	p u s a χ		heggarty2005	Quechua
6336		p u s a χ ( - )	1458	eight	Napo	pusaj	p u s a χ		orrwrisley1981	Quechua
6337		p u w a χ ( - )	1458	eight	Pacaraos	puwaq	p u w a χ		adelaar1982	Quechua
6338		p u s a k ( - )	1458	eight	Pastaza	pusac	p u s a k		landerman1973	Quechua
6339		p u s a χ ( - )	1458	eight	Pocona	pusaχ	p u s a χ		heggarty2005	Quechua
6340		k i n s a q a l ( - ) q u	1459	eight	Puki	kinsa.qalqu	k i n s a q a l q u		heggarty2005	Aymara
6341		p u s a χ ( - )	1458	eight	Puno	pusaχ	p u s a χ		heggarty2005	Quechua
6342		p u s a g ( - )	1458	eight	Putumayo	pusag	p u s a g		tandioy1978	Quechua
6343		p u s a q ( - )	1458	eight	SanPedro	pusaq	p u s a q		shimelman2017	Quechua
6344		p u s a χ ( - )	1458	eight	Santiagueno	pusaq	p u s a χ		juanatey2021	Quechua
6345		p u s a k ( - )	1458	eight	SantoTomas	puçac	p u s a k		santotomas1951	Quechua
6346		p u s a x ( - )	1458	eight	Serena	pusax	p u s a x		heggarty2005	Quechua
6347		k i m s a q a ʎ ( - ) q u	1459	eight	Sullkatiti	kimsa.qaλqu	k i m s a q a ʎ q u		heggarty2005	Aymara
6348		p u s a χ ( - )	1458	eight	Taquile	pusaχ	p u s a χ		heggarty2005	Quechua
6349		p u w a χ ( - )	1458	eight	Tarma	puwax	p u w a χ		adelaar1977	Quechua
6350		p u s a x ( - )	1458	eight	Troje	pusax	p u s a x		heggarty2005	Quechua
6351		k u n k u	186	eight	Tsimu	kúnku	k u n k u		cerron2016	Uru-Chipaya
6352		p u w a q ( - )	1458	eight	Wari	puwaq	p u w a q		parkerchavez1976	Quechua
6353		p u s a q ( - )	1458	eight	Yanac	pusaq	p u s a q		heggarty2005	Quechua
6354		k ɔ r i	2470	gold	Anonimo	cori	k ɔ r i		valera1586	Quechua
6355		q o ʎ q e	226	gold	Apuri	qullqi	q o ʎ q e		shimelman2017	Quechua
6356		q o r i	2470	gold	Apurimac	qori	q o r i		camacho2007	Quechua
6357		χ u ɾ i	2470	gold	Arma	quri	χ u ɾ i		galvez2003	Quechua
6358		χ u r i	2470	gold	Atalla	χuri	χ u r i		heggarty2005	Quechua
6359		χ o ɾ i	2470	gold	Ayacucho	qori	χ o ɾ i		soto1976	Quechua
6360		k u r i	2470	gold	Bobonaza	curi	k u r i		orrwrisley1981	Quechua
6361		q o ʎ q e	226	gold	Cacra-Hongos	qullqi	q o ʎ q e		shimelman2017	Quechua
6362		k u r i	2470	gold	Chachapoyas	kuri	k u r i		taylor2006	Quechua
6363		q u r i	2470	gold	Chacpar	quri	q u r i		heggarty2005	Quechua
6364		q u r i	2470	gold	Chetilla	quri	q u r i		heggarty2005	Quechua
6365		qʰ u r i	330	gold	Chipaya	qhuri	qʰ u r i		heggarty2005	Uru-Chipaya
6366		q u r i	2470	gold	Curva	quri	q u r i		heggarty2005	Quechua
6367		q u r i	2470	gold	Cuzco	quri	q u r i		heggarty2005	Quechua
6368		k u r i	2470	gold	CuzquenoAntiguo	cori	k u r i		holguin1608	Quechua
6369		q u r i	2470	gold	Huallaga	quri	q u r i		heggarty2005	Quechua
6371		h u l i	2470	gold	Huanca	huli	h u l i		cerron2018	Quechua
6373		q u r i	330	gold	Huancane	quri	q u r i		heggarty2005	Aymara
6374		q o ʎ q e	226	gold	Huangascar	qullqi	q o ʎ q e		shimelman2017	Quechua
6375		q o ɾ i	2470	gold	HuarazHuailas	qori	q o ɾ i		parkerchavez1976	Quechua
6376		k u ɾ i	2470	gold	Imbabura	kuri	k u ɾ i		gomez2009	Quechua
6377		o r o	187	gold	Inkawasi	oro	o r o	esp	heggarty2005	Quechua
6378		g iː s h a	2471	gold	Iruhito	gí:sha	g iː s h a		cerron2016	Uru-Chipaya
6379		q u r i	330	gold	Jaqaru	quri	q u r i		heggarty2005	Aymara
6380		o r o	187	gold	Kawki	oro	o r o		heggarty2005	Aymara
6381		k u r i	2470	gold	Lamas	kuri	k u r i		taylor2006	Quechua
6382		o r o	187	gold	Laraos	oro	o r o	esp	heggarty2005	Quechua
6383		q o ʎ q e	226	gold	Lincha-Tana	qullqi	q o ʎ q e		shimelman2017	Quechua
6384		q u r i	2470	gold	Maragua	quri	q u r i		heggarty2005	Quechua
6385		k u r i	2470	gold	Napo	curi	k u r i		orrwrisley1981	Quechua
6386		k u r i	2470	gold	Pastaza	curi	k u r i		landerman1973	Quechua
6387		ɢ u r i	2470	gold	Pocona	ġuri	ɢ u r i		heggarty2005	Quechua
6388		q u r i	330	gold	Puki	quri	q u r i		heggarty2005	Aymara
6389		q u r i	2470	gold	Puno	quri	q u r i		heggarty2005	Quechua
6390		k u r i	2470	gold	Putumayo	curi	k u r i		tandioy1978	Quechua
6391		q o ɾ i	2470	gold	Raimondi	qori	q o ɾ i		parkerchavez1976	Quechua
6392		q o ʎ q e	226	gold	SanPedro	qullqi	q o ʎ q e		shimelman2017	Quechua
6393		q o ɾ i	2470	gold	Santiagueno	qori	q o ɾ i		juanatey2021	Quechua
6394		k o r i	2470	gold	SantoTomas	cori	k o r i		santotomas1951	Quechua
6395		k a - j a	227	gold	SantoTomas	caya	k a j a		santotomas1951	Quechua
6396		k u r i	2470	gold	Serena	kuri	k u r i		heggarty2005	Quechua
6397		q u r i	330	gold	Sullkatiti	quri	q u r i		heggarty2005	Aymara
6398		q u r i	2470	gold	Taquile	quri	q u r i		heggarty2005	Quechua
6399		χ oi ʎ u ʐ	6225	gold	Tarma	xuyl̃ur	χ oi ʎ u ʐ		adelaar1977	Quechua
6400		k u r i	2470	gold	Troje	kuri	k u r i		heggarty2005	Quechua
6401		g iː s n a	2471	gold	Tsimu	gí:sna	g iː s n a		cerron2016	Uru-Chipaya
6402		g iː ʂ n a	2471	gold	Tsimu	gí:žna	g iː ʂ n a		cerron2016	Uru-Chipaya
6403		q o ɾ i	2470	gold	Wari	qori	q o ɾ i		parkerchavez1976	Quechua
6404		q u r i	2470	gold	Yanac	quri	q u r i		heggarty2005	Quechua
6405		p a r a	31	rain	Anonimo	para	p a r a		valera1586	Quechua
6406		t a m j a	4885	rain	Anonimo	tamia	t a m j a		valera1586	Quechua
6407		p a ɾ a	31	rain	Apuri	para	p a ɾ a		shimelman2017	Quechua
6408		p a r a	31	rain	Apurimac	para	p a r a		camacho2007	Quechua
6409		p a ɾ a	31	rain	Arma	para	p a ɾ a		galvez2003	Quechua
6410		p a r a	31	rain	Atalla	para	p a r a		heggarty2005	Quechua
6411		p a ɾ a	31	rain	Ayacucho	para	p a ɾ a		soto1976	Quechua
6412		t a m j a	4885	rain	Bobonaza	tamia	t a m j a		orrwrisley1981	Quechua
6413		t a m j a	4885	rain	Cacra-Hongos	tamya	t a m j a		shimelman2017	Quechua
6414		t a m j a	4885	rain	Chachapoyas	tamya	t a m j a		taylor2006	Quechua
6415		t a m j a	4885	rain	Chacpar	tamya	t a m j a		heggarty2005	Quechua
6416		t a m j a	4885	rain	Chetilla	tamya	t a m j a		heggarty2005	Quechua
6417		tʃ i j ɲ i	5	rain	Chipaya	chij.ñi	tʃ i j ɲ i		heggarty2005	Uru-Chipaya
6418		p a r a	31	rain	Curva	para	p a r a		heggarty2005	Quechua
6419		p a r a	31	rain	Cuzco	para	p a r a		heggarty2005	Quechua
6420		p a r a	31	rain	CuzquenoAntiguo	para	p a r a		holguin1608	Quechua
6421		t a m j a	4885	rain	Huallaga	tamya	t a m j a		heggarty2005	Quechua
6422		t a m j a	4885	rain	Huanca	tamya	t a m j a		cerron2018	Quechua
6425		h a ʎ u	4887	rain	Huancane	haλu	h a ʎ u		heggarty2005	Aymara
6426		p a ɾ a	31	rain	Huangascar	para	p a ɾ a		shimelman2017	Quechua
6427		t a m j a	4885	rain	HuarazHuailas	tamya	t a m j a		parkerchavez1976	Quechua
6428		t a m j a	4885	rain	Imbabura	tamya	t a m j a		gomez2009	Quechua
6429		t a m j a	4885	rain	Inkawasi	tamya	t a m j a		heggarty2005	Quechua
6430		tʃ i χ ɲ i	5	rain	Iruhito	tšíχñi	tʃ i χ ɲ i		cerron2016	Uru-Chipaya
6431		h a ʎ u	4887	rain	Jaqaru	haλu	h a ʎ u		heggarty2005	Aymara
6432		h a ʎ u	4887	rain	Kawki	haλu	h a ʎ u		heggarty2005	Aymara
6433		t a m j a	4885	rain	Lamas	tamya	t a m j a		taylor2006	Quechua
6434		t a m j a	4885	rain	Laraos	tamya	t a m j a		heggarty2005	Quechua
6435		p a ɾ a	31	rain	Lincha-Tana	para	p a ɾ a		shimelman2017	Quechua
6436		p a r a	31	rain	Maragua	para	p a r a		heggarty2005	Quechua
6437		t a m j a	4885	rain	Napo	tamia	t a m j a		orrwrisley1981	Quechua
6438		t a m j a	4885	rain	Pacaraos	tamya	t a m j a		adelaar1982	Quechua
6439		t a m j a	4885	rain	Pastaza	tamya	t a m j a		landerman1973	Quechua
6440		p a r a	31	rain	Pocona	para	p a r a		heggarty2005	Quechua
6441		χ a ʎ u	4887	rain	Puki	χaλu	χ a ʎ u		heggarty2005	Aymara
6442		p a r a	31	rain	Puno	para	p a r a		heggarty2005	Quechua
6443		t a m j a	4885	rain	Putumayo	tamia	t a m j a		tandioy1978	Quechua
6444		t a m j a	4885	rain	Raimondi	tamya	t a m j a		parkerchavez1976	Quechua
6445		p a ɾ a	31	rain	SanPedro	para	p a ɾ a		shimelman2017	Quechua
6446		p a ɾ a	31	rain	Santiagueno	para	p a ɾ a		juanatey2021	Quechua
6447		t a m j a	4885	rain	SantoTomas	tamya	t a m j a		santotomas1951	Quechua
6448		t a m j a	4885	rain	Serena	tamya	t a m j a		heggarty2005	Quechua
6449		h a ʎ u	4887	rain	Sullkatiti	haλu	h a ʎ u		heggarty2005	Aymara
6450		p a r a	31	rain	Taquile	para	p a r a		heggarty2005	Quechua
6451		t a n j a	4885	rain	Tarma	tanya	t a n j a		adelaar1977	Quechua
6452		t a m j a	4885	rain	Troje	tamya	t a m j a		heggarty2005	Quechua
6453		p i l k i	225	rain	Tsimu	pílki	p i l k i		cerron2016	Uru-Chipaya
6454		tʃ i χ tʃ i	5	rain	Tsimu	tšíχtši	tʃ i χ tʃ i		cerron2016	Uru-Chipaya
6455		t a m j a	4885	rain	Wari	tamya	t a m j a		parkerchavez1976	Quechua
6456		t a m j a	4885	rain	Yanac	tamya	t a m j a		heggarty2005	Quechua
6457		p u j u	766	cloud	Anonimo	puyu	p u j u		valera1586	Quechua
6458		p u j u	766	cloud	Apuri	puyu	p u j u		shimelman2017	Quechua
6459		p u j u	766	cloud	Apurimac	puyu	p u j u		camacho2007	Quechua
6460		f u j u	766	cloud	Apurimac	fuyu	f u j u		camacho2007	Quechua
6461		p u j u	766	cloud	Arma	puyu	p u j u		galvez2003	Quechua
6462		p u j u	766	cloud	Atalla	puyu	p u j u		heggarty2005	Quechua
6463		p u j u	766	cloud	Ayacucho	puyu	p u j u		soto1976	Quechua
6464		p u j u	766	cloud	Bobonaza	puyu	p u j u		orrwrisley1981	Quechua
6465		p u k u t ai	8	cloud	Cacra-Hongos	pukutay	p u k u t ai		shimelman2017	Quechua
6466		p u j u	766	cloud	Chachapoyas	puyu	p u j u		taylor2006	Quechua
6467		p u k u t eː	8	cloud	Chacpar	pu.kute:	p u k u t eː		heggarty2005	Quechua
6468		p u k u t ai	8	cloud	Chetilla	pu.kutay	p u k u t ai		heggarty2005	Quechua
6469		ts h i r i	768	cloud	Chipaya	tshiri	ts h i r i		heggarty2005	Uru-Chipaya
6470		pʰ u j u	766	cloud	Curva	phuyu	pʰ u j u		heggarty2005	Quechua
6471		pʰ u j u	766	cloud	Cuzco	phuyu	pʰ u j u		heggarty2005	Quechua
6472		p u j u	766	cloud	CuzquenoAntiguo	ppuyu	p u j u		holguin1608	Quechua
6473		p u k u t ai	8	cloud	Huallaga	pu.kutay	p u k u t ai		heggarty2005	Quechua
6474		p u k u t ai	8	cloud	Huanca	pukutay	p u k u t ai		cerron2018	Quechua
6475		q i n a j a	767	cloud	Huancane	qinaya	q i n a j a		heggarty2005	Aymara
6476		p u j u	766	cloud	Huangascar	puyu	p u j u		shimelman2017	Quechua
6477		p u k u t ai	8	cloud	HuarazHuailas	pukutay	p u k u t ai		parkerchavez1976	Quechua
6478		f u j u	766	cloud	Imbabura	fuyu	f u j u		gomez2009	Quechua
6479		p u k - t ai	8	cloud	Inkawasi	pu.ktay	p u k t ai		heggarty2005	Quechua
6480		ts - iː r iː	768	cloud	Iruhito	tsí:r̂i:	ts iː r iː		cerron2016	Uru-Chipaya
6481		u r p i	224	cloud	Jaqaru	urpi	u r p i		heggarty2005	Aymara
6482		u r p i	224	cloud	Kawki	urpi	u r p i		heggarty2005	Aymara
6483		p u j u	766	cloud	Lamas	puyu	p u j u		taylor2006	Quechua
6484		p u k u t ai	8	cloud	Laraos	pu.kutay	p u k u t ai		heggarty2005	Quechua
6485		p u k u t ai	8	cloud	Lincha-Tana	pukutay	p u k u t ai		shimelman2017	Quechua
6486		pʰ u j u	766	cloud	Maragua	phuyu	pʰ u j u		heggarty2005	Quechua
6487		p u j u	766	cloud	Napo	puyu	p u j u		orrwrisley1981	Quechua
6488		p u k u t ai	8	cloud	Pacaraos	pukutay	p u k u t ai		adelaar1982	Quechua
6489		p u j u	766	cloud	Pastaza	puyu	p u j u		landerman1973	Quechua
6490		pʰ u j u	766	cloud	Pocona	phuyu	pʰ u j u		heggarty2005	Quechua
6491		q i n a j a	767	cloud	Puki	qinaya	q i n a j a		heggarty2005	Aymara
6492		pʰ u j u	766	cloud	Puno	phuyu	pʰ u j u		heggarty2005	Quechua
6493		p u j u	766	cloud	Putumayo	puyu	p u j u		tandioy1978	Quechua
6494		p u k u t ai	8	cloud	Raimondi	pukutay	p u k u t ai		parkerchavez1976	Quechua
6495		p u j u	766	cloud	SanPedro	puyu	p u j u		shimelman2017	Quechua
6496		p u j u	766	cloud	Santiagueno	puyu	p u j u		juanatey2021	Quechua
6497		p u ( k ) j u ( n k )	365	cloud	SantoTomas	pucyunc	p u k j u n k		santotomas1951	Quechua
6498		p u j u	766	cloud	Serena	puyu	p u j u		heggarty2005	Quechua
6499		q i n a j a	767	cloud	Sullkatiti	qinaya	q i n a j a		heggarty2005	Aymara
6500		pʰ u j u	766	cloud	Taquile	phuyu	pʰ u j u		heggarty2005	Quechua
6501		p u g u t ai	8	cloud	Tarma	pugutay	p u g u t ai		adelaar1977	Quechua
6502		pʰ u j u	766	cloud	Troje	phuyu	pʰ u j u		heggarty2005	Quechua
6503		ts’ iː χ o	769	cloud	Tsimu	ts’í:χo	ts’ iː χ o		cerron2016	Uru-Chipaya
6504		p u k u t ai	8	cloud	Wari	pukutay	p u k u t ai		parkerchavez1976	Quechua
6505		p u k u t eː	8	cloud	Yanac	pu.kute	p u k u t eː		heggarty2005	Quechua
6506		w ai ( - - ) r a	7526	wind	Anonimo	huayra	w ai r a		valera1586	Quechua
6507		w ai ( - - ) r a	7526	wind	Apuri	wayra	w ai r a		shimelman2017	Quechua
6508		w ai ( - - ) r a	7526	wind	Apurimac	wayra	w ai r a		camacho2007	Quechua
6509		w ai ( - - ) ɾ a	7526	wind	Arma	wayra	w ai ɾ a		galvez2003	Quechua
6510		w ai ( - - ) r a	7526	wind	Atalla	wayra	w ai r a		heggarty2005	Quechua
6511		w ai ( - - ) ɾ a	7526	wind	Ayacucho	wayra	w ai ɾ a		soto1976	Quechua
6512		w ai ( - - ) r a	7526	wind	Bobonaza	huaira	w ai r a		orrwrisley1981	Quechua
6513		w ai ( - - ) l a	7526	wind	Cacra-Hongos	wayra	w ai l a		shimelman2017	Quechua
6514		w ai ( - - ) r a	7526	wind	Chachapoyas	wayra	w ai r a		taylor2006	Quechua
6515		v ie n t o	7527	wind	Chacpar	viento	v ie n t o	esp	heggarty2005	Quechua
6516		w ai ( - - ) r a	7526	wind	Chetilla	wayra	w ai r a		heggarty2005	Quechua
6517		w ai ( w a ) r a	331	wind	Chipaya	waywara	w ai w a r a		heggarty2005	Uru-Chipaya
6518		w ai ( - - ) r a	7526	wind	Curva	wayra	w ai r a		heggarty2005	Quechua
6519		w ai ( - - ) r a	7526	wind	Cuzco	wayra	w ai r a		heggarty2005	Quechua
6520		w ai ( - - ) r a	7526	wind	CuzquenoAntiguo	huayra	w ai r a		holguin1608	Quechua
6521		v ie n t o	7527	wind	Huallaga	viento	v ie n t o	esp	heggarty2005	Quechua
6522		w ai ( - - ) w a	7526	wind	Huanca	waywa	w ai w a		cerron1976	Quechua
6524		tʰ a j a	7528	wind	Huancane	thaya	tʰ a j a		heggarty2005	Aymara
6525		w ai ( - - ) ɾ a	7526	wind	Huangascar	wayra	w ai ɾ a		shimelman2017	Quechua
6526		w au j a	190	wind	HuarazHuailas	wawya	w au j a	aymara	parkerchavez1976	Quechua
6527		w ai ( - - ) ɾ a	7526	wind	Imbabura	wayra	w ai ɾ a		gomez2009	Quechua
6528		w ai ( - - ) r a	7526	wind	Inkawasi	wayra	w ai r a		heggarty2005	Quechua
6529		h iː p l a n k a	7529	wind	Iruhito	hí:plánca	h iː p l a n k a		cerron2016	Uru-Chipaya
6530		w au j a	190	wind	Jaqaru	wawya	w au j a		heggarty2005	Aymara
6531		w au j a	190	wind	Kawki	wawya	w au j a		heggarty2005	Aymara
6532		w ai ( - - ) r a	7526	wind	Lamas	wayra	w ai r a		taylor2006	Quechua
6533		w ai ( - - ) r a	7526	wind	Laraos	wayra	w ai r a		heggarty2005	Quechua
6534		w ai ( - - ) ɾ a	7526	wind	Lincha-Tana	wayra	w ai ɾ a		shimelman2017	Quechua
6535		w ai ( - - ) r a	7526	wind	Maragua	wayra	w ai r a		heggarty2005	Quechua
6536		w ai ( - - ) r a	7526	wind	Napo	huaira	w ai r a		orrwrisley1981	Quechua
6537		b i n t u	7527	wind	Pacaraos	bintu	b i n t u	esp	adelaar1982	Quechua
6538		w ai ( - - ) r a	7526	wind	Pastaza	wayra	w ai r a		landerman1973	Quechua
6539		w ai ( - - ) r a	7526	wind	Pocona	wayra	w ai r a		heggarty2005	Quechua
6540		w ai ( - - ) r a	332	wind	Puki	wayra	w ai r a		heggarty2005	Aymara
6541		w ai ( - - ) r a	7526	wind	Puno	wayra	w ai r a		heggarty2005	Quechua
6542		w ai ( - - ) r a	7526	wind	Putumayo	huayra	w ai r a		tandioy1978	Quechua
6543		b ie ɲ t u	7527	wind	Raimondi	byentu	b ie ɲ t u	esp	parkerchavez1976	Quechua
6544		w ai ( - - ) ɾ a	7526	wind	SanPedro	wayra	w ai ɾ a		shimelman2017	Quechua
6545		w ai ( - - ) ɾ a	7526	wind	Santiagueno	wayra	w ai ɾ a		juanatey2021	Quechua
6546		w ai ( - - ) r a	7526	wind	SantoTomas	guayra	w ai r a		santotomas1951	Quechua
6547		w ai ( - - ) r a	7526	wind	Serena	wayra	w ai r a		heggarty2005	Quechua
6548		w ai ( - - ) r a	332	wind	Sullkatiti	wayra	w ai r a		heggarty2005	Aymara
6549		w ai ( - - ) r a	7526	wind	Taquile	wayra	w ai r a		heggarty2005	Quechua
6550		w ai ( - - ) r a	7526	wind	Troje	wayra	w ai r a		heggarty2005	Quechua
6551		h a j a	7528	wind	Tsimu	háya	h a j a	aymara	cerron2016	Uru-Chipaya
6552		w au j a	190	wind	Wari	wawya	w au j a	aymara	parkerchavez1976	Quechua
6553		w eː ( - - ) r a	7526	wind	Yanac	we:ra	w eː r a		heggarty2005	Quechua
6554		t a n t a	558	bread	Anonimo	tanta	t a n t a		valera1586	Quechua
6555		t a n t a	558	bread	Apuri	tanta	t a n t a		shimelman2017	Quechua
6556		t a n t a	558	bread	Apurimac	tanta	t a n t a		camacho2007	Quechua
6557		t a n t a	558	bread	Arma	tanta	t a n t a		galvez2003	Quechua
6558		t a n t a	558	bread	Atalla	tanta	t a n t a		heggarty2005	Quechua
6559		t a n t a	558	bread	Ayacucho	tanta	t a n t a		soto1976	Quechua
6560		t a n d a	558	bread	Bobonaza	tanda	t a n d a		orrwrisley1981	Quechua
6561		t a n t a	558	bread	Cacra-Hongos	tanta	t a n t a		shimelman2017	Quechua
6562		t a n d a	558	bread	Chachapoyas	tanta	t a n d a		taylor2006	Quechua
6563		t a n t a	558	bread	Chacpar	tanta	t a n t a		heggarty2005	Quechua
6564		t a n d a	558	bread	Chetilla	tanda	t a n d a		heggarty2005	Quechua
6565		tʼ a n t a	333	bread	Chipaya	t'anta	tʼ a n t a		heggarty2005	Uru-Chipaya
6566		tʼ a n t a	558	bread	Curva	t'anta	tʼ a n t a		heggarty2005	Quechua
6567		tʼ a n t a	558	bread	Cuzco	t'anta	tʼ a n t a		heggarty2005	Quechua
6568		tʼ a n t a	558	bread	CuzquenoAntiguo	ttanta	tʼ a n t a		holguin1608	Quechua
6569		t a n t a	558	bread	Huallaga	tanta	t a n t a		heggarty2005	Quechua
6570		t a n t a	558	bread	Huanca	tanta	t a n t a		cerron2018	Quechua
6573		tʼ a n tʼ a	334	bread	Huancane	t'ant'a	tʼ a n tʼ a		heggarty2005	Aymara
6574		t a n t a	558	bread	Huangascar	tanta	t a n t a		shimelman2017	Quechua
6575		t a ɲ t a	558	bread	HuarazHuailas	tanta	t a ɲ t a		parkerchavez1976	Quechua
6576		t a n d a	558	bread	Imbabura	tanda	t a n d a		gomez2009	Quechua
6577		t a n d a	558	bread	Inkawasi	tanda	t a n d a		heggarty2005	Quechua
6578		tʼ a n t i	334	bread	Jaqaru	t'anti	tʼ a n t i		heggarty2005	Aymara
6579		tʼ a n t i	334	bread	Kawki	t'anti	tʼ a n t i		heggarty2005	Aymara
6580		t a n d a	558	bread	Lamas	tanta	t a n d a		taylor2006	Quechua
6581		t a n t a	558	bread	Laraos	tanta	t a n t a		heggarty2005	Quechua
6582		t a n t a	558	bread	Lincha-Tana	tanta	t a n t a		shimelman2017	Quechua
6583		tʼ a n t a	558	bread	Maragua	t'anta	tʼ a n t a		heggarty2005	Quechua
6584		t a n d a	558	bread	Napo	tanda	t a n d a		orrwrisley1981	Quechua
6585		t a n t a	558	bread	Pacaraos	tanta	t a n t a		adelaar1982	Quechua
6586		tʼ a n t a	558	bread	Pocona	t'anta	tʼ a n t a		heggarty2005	Quechua
6587		tʼ a n tʼ a	334	bread	Puki	t'ant'a	tʼ a n tʼ a		heggarty2005	Aymara
6588		tʼ a n t a	558	bread	Puno	t'anta	tʼ a n t a		heggarty2005	Quechua
6589		t a n d a	558	bread	Putumayo	tanda	t a n d a		tandioy1978	Quechua
6590		t a ɲ t a	558	bread	Raimondi	tanta	t a ɲ t a		parkerchavez1976	Quechua
6591		t a n t a	558	bread	SanPedro	tanta	t a n t a		shimelman2017	Quechua
6592		t a n t a	558	bread	Santiagueno	tanta	t a n t a		juanatey2021	Quechua
6593		t a m t a	558	bread	SantoTomas	tamta	t a m t a		santotomas1951	Quechua
6594		t a n d a	558	bread	Serena	tanda	t a n d a		heggarty2005	Quechua
6595		tʼ a n tʼ a	334	bread	Sullkatiti	t'ant'a	tʼ a n tʼ a		heggarty2005	Aymara
6596		tʼ a n t a	558	bread	Taquile	t'anta	tʼ a n t a		heggarty2005	Quechua
6597		t a n t a	558	bread	Tarma	tanta	t a n t a		adelaar1977	Quechua
6598		t a n d a	558	bread	Troje	tanda	t a n d a		heggarty2005	Quechua
6599		t a ɲ t a	558	bread	Wari	tanta	t a ɲ t a		parkerchavez1976	Quechua
6600		t a n t a	558	bread	Yanac	tanta	t a n t a		heggarty2005	Quechua
6601		ai tʃ a	3999	meat SW flesh	Anonimo	aycha	ai tʃ a		valera1586	Quechua
6602		ai tʃ a	3999	meat SW flesh	Apuri	aycha	ai tʃ a		shimelman2017	Quechua
6604		ai tʃ a	3999	meat SW flesh	Apurimac	aycha	ai tʃ a		camacho2007	Quechua
6605		ai tʃ a	3999	meat SW flesh	Arma	aycha	ai tʃ a		galvez2003	Quechua
6606		ai tʃ a	3999	meat SW flesh	Atalla	ayča	ai tʃ a		heggarty2005	Quechua
6607		ai tʃ a	3999	meat SW flesh	Ayacucho	aycha	ai tʃ a		soto1976	Quechua
6608		ai tʃ a	3999	meat SW flesh	Bobonaza	aicha	ai tʃ a		orrwrisley1981	Quechua
6609		ai tʃ a	3999	meat SW flesh	Cacra-Hongos	aycha	ai tʃ a		shimelman2017	Quechua
6611		ai tʃ a	3999	meat SW flesh	Chachapoyas	aycha	ai tʃ a		taylor2006	Quechua
6612		eː ts a	3999	meat SW flesh	Chacpar	e:tsa	eː ts a		heggarty2005	Quechua
6613		ai tʃ a	3999	meat SW flesh	Chetilla	ayča	ai tʃ a		heggarty2005	Quechua
6614		tʃ h i ʃ w i	4000	meat SW flesh	Chipaya	chhishwi	tʃ h i ʃ w i		heggarty2005	Uru-Chipaya
6615		ai tʃ a	3999	meat SW flesh	Curva	ayča	ai tʃ a		heggarty2005	Quechua
6616		ai tʃ a	3999	meat SW flesh	Cuzco	ayča	ai tʃ a		heggarty2005	Quechua
6617		ai tʃ a	3999	meat SW flesh	CuzquenoAntiguo	aycha	ai tʃ a		holguin1608	Quechua
6618		ai tʃ a	3999	meat SW flesh	Huallaga	ayča	ai tʃ a		heggarty2005	Quechua
6619		ai tʃ a	3999	meat SW flesh	Huanca	aycha	ai tʃ a		cerron1976	Quechua
6621		ai tʃ a	335	meat SW flesh	Huancane	ayča	ai tʃ a		heggarty2005	Aymara
6622		ai tʃ a	3999	meat SW flesh	Huangascar	aycha	ai tʃ a		shimelman2017	Quechua
6623		ai ts a	3999	meat SW flesh	HuarazHuailas	aytsa	ai ts a		parkerchavez1976	Quechua
6624		ai tʃ a	3999	meat SW flesh	Imbabura	aycha	ai tʃ a		gomez2009	Quechua
6625		ai tʃ a	3999	meat SW flesh	Inkawasi	ayča	ai tʃ a		heggarty2005	Quechua
6626		h i l j - i	4002	meat SW flesh	Iruhito	hílyi	h i l j i		cerron2016	Uru-Chipaya
6627		h a n tʃ - i	4002	meat SW flesh	Jaqaru	hanči	h a n tʃ i		heggarty2005	Aymara
6628		h a n tʃ - i	4002	meat SW flesh	Kawki	hanči	h a n tʃ i		heggarty2005	Aymara
6629		ai tʃ a	3999	meat SW flesh	Lamas	aycha	ai tʃ a		taylor2006	Quechua
6630		ai tʃ a	3999	meat SW flesh	Laraos	ayča	ai tʃ a		heggarty2005	Quechua
6631		ai tʃ a	3999	meat SW flesh	Lincha-Tana	aycha	ai tʃ a		shimelman2017	Quechua
6633		ai tʃ a	3999	meat SW flesh	Maragua	ayča	ai tʃ a		heggarty2005	Quechua
6634		ai tʃ a	3999	meat SW flesh	Napo	aicha	ai tʃ a		orrwrisley1981	Quechua
6635		ai s a	3999	meat SW flesh	Pacaraos	aysa	ai s a		adelaar1982	Quechua
6636		ai tʃ a	3999	meat SW flesh	Pastaza	aycha	ai tʃ a		landerman1973	Quechua
6637		ai tʃ a	3999	meat SW flesh	Pocona	ayča	ai tʃ a		heggarty2005	Quechua
6638		ai tʃ a	335	meat SW flesh	Puki	ayča	ai tʃ a		heggarty2005	Aymara
6639		ai tʃ a	3999	meat SW flesh	Puno	ayča	ai tʃ a		heggarty2005	Quechua
6640		ai tʃ a	3999	meat SW flesh	Putumayo	aycha	ai tʃ a		tandioy1978	Quechua
6641		ai ts a	3999	meat SW flesh	Raimondi	aytsa	ai ts a		parkerchavez1976	Quechua
6642		ai tʃ a	3999	meat SW flesh	SanPedro	aycha	ai tʃ a		shimelman2017	Quechua
